,X,Y,CLUSTER
PUPIL,-0.16958,0.11471,0.0
ORB,-0.16958,0.7630899999999999,0.0
ORB,-0.16459,0.78803,0.0
ORB,-0.14963,-0.70324,1.0
PUPIL,-0.14464000000000002,-0.0049875,0.0
PUPIL,-0.12968,-0.054863,1.0
PUPIL,-0.12469,0.054863,0.0
PUPIL,-0.12469,0.16459,0.0
PUPIL,-0.1197,0.23441,0.0
ORB,-0.1197,0.68329,0.0
PUPIL,-0.10973,0.14963,0.0
ORB,-0.099751,0.8528700000000001,0.0
ORB,-0.084788,-0.65337,1.0
ORB,-0.0798,0.76808,0.0
ORB,-0.074813,-0.72319,1.0
PUPIL,-0.069825,-0.0049875,0.0
PUPIL,-0.06483799999999999,0.26434,0.0
PUPIL,-0.05985,0.19451,0.0
PUPIL,-0.054863,0.094763,0.0
PUPIL,-0.049875,-0.06483799999999999,1.0
PUPIL,-0.044888,0.16459,0.0
ORB,-0.0399,0.75312,0.0
PUPIL,-0.034913,-0.094763,1.0
PUPIL,-0.029925,-0.01995,0.0
PUPIL,-0.024938,0.089776,0.0
ORB,-0.01995,-0.61347,1.0
ORB,-0.01995,0.8678299999999999,0.0
PUPIL,-0.0099751,0.12469,0.0
PUPIL,-0.0049875,0.044888,0.0
PUPIL,-0.0049875,0.17955,0.0
ORB,-1.1102e-16,-0.6384,1.0
ORB,0.0049875,-0.7481300000000001,1.0
PUPIL,0.0049875,0.25436,0.0
ORB,0.024938,-0.68329,1.0
PUPIL,0.029925,-0.05985,1.0
ORB,0.0399,0.72319,0.0
ORB,0.054863,0.8329200000000001,0.0
PUPIL,0.069825,0.094763,0.0
PUPIL,0.074813,0.029925,0.0
PUPIL,0.074813,0.13965,0.0
PUPIL,0.074813,0.19451,0.0
ORB,0.084788,0.7979999999999999,0.0
PUPIL,0.094763,0.11471,0.0
PUPIL,0.099751,-0.0798,1.0
PUPIL,0.10474,-0.0099751,0.0
PUPIL,0.10973,0.20948000000000006,0.0
ORB,0.10973,0.70324,0.0
ORB,0.11471,-0.6483800000000001,1.0
ORB,0.11471,-0.58853,1.0
PUPIL,0.12968,0.024938,0.0
PUPIL,0.13466,-0.0399,0.0
PUPIL,0.13466,0.089776,0.0
PUPIL,0.13466,0.1596,0.0
ORB,0.17456,-0.72818,1.0
ORB,0.17456,0.73317,0.0
ORB,0.1995,0.72818,0.0
ORB,0.22444,-0.65835,1.0
ORB,0.22444,0.83791,0.0
ORB,0.24938,-0.61845,1.0
ORB,0.26434,0.66833,0.0
ORB,0.26434,0.7481300000000001,0.0
ORB,0.29925,-0.60349,1.0
ORB,0.32918000000000003,-0.65835,1.0
ORB,0.34913,-0.5187,1.0
ORB,0.34913,0.73317,0.0
ORB,0.38903,0.66833,0.0
ORB,0.39401,0.80798,0.0
ORB,0.399,0.76808,0.0
ORB,0.43392,-0.5586,1.0
ORB,0.44389,-0.6384,1.0
ORB,0.45885,0.6783,0.0
ORB,0.46384,0.5935199999999999,0.0
ORB,0.50374,0.70324,0.0
ORB,0.5187,-0.50873,1.0
ORB,0.52369,-0.61845,1.0
ORB,0.53865,0.5486300000000001,0.0
ORB,0.56858,-0.39401,1.0
ORB,0.57855,0.53865,0.0
ORB,0.58354,-0.55362,1.0
ORB,0.58354,-0.52868,1.0
ORB,0.5935199999999999,0.65835,0.0
ORB,0.5985,0.38404,0.0
ORB,0.5985,0.5187,0.0
ORB,0.60848,-0.399,1.0
ORB,0.61845,-0.42394,1.0
ORB,0.62843,0.55362,0.0
ORB,0.65835,0.23441,0.0
ORB,0.65835,0.34913,0.0
ORB,0.66833,-0.48878,1.0
ORB,0.67332,-0.34913,1.0
ORB,0.6783,0.38903,0.0
ORB,0.68329,0.45885,0.0
ORB,0.6932699999999999,-0.0798,1.0
ORB,0.69825,0.52369,0.0
ORB,0.70823,-0.29426,1.0
ORB,0.71322,-0.4389,1.0
ORB,0.72319,0.21945,0.0
ORB,0.72319,0.2793,0.0
ORB,0.72818,0.06483799999999999,0.0
ORB,0.73317,0.46384,0.0
ORB,0.7481300000000001,-0.38404,1.0
ORB,0.7481300000000001,0.13965,0.0
ORB,0.75312,-0.38404,1.0
ORB,0.75312,0.21945,0.0
ORB,0.76808,0.32918000000000003,0.0
ORB,0.77307,-0.19451,1.0
ORB,0.78304,0.36409,0.0
ORB,0.78304,0.37905,0.0
ORB,0.7979999999999999,0.23441,0.0
ORB,0.80299,0.11471,0.0
ORB,0.82294,-0.0049875,0.0
ORB,0.91272,0.27431,0.0
ORB,-0.7715,0.273,0.0
ORB,-0.7317,0.0058,0.0
ORB,-0.7786,-0.212,1.0
ORB,-0.7371,0.1985,0.0
ORB,-0.7435,-0.2769,1.0
ORB,-0.6853,0.2074,0.0
ORB,-0.7216,0.2667,0.0
ORB,-0.7014,0.33,0.0
ORB,-0.7053,0.43200000000000005,0.0
ORB,-0.6729999999999999,-0.0532,1.0
ORB,-0.6738,0.4784,0.0
ORB,-0.6757,-0.3039,1.0
ORB,-0.6637,0.2357,0.0
ORB,-0.6558,0.226,0.0
ORB,-0.6721,-0.5847,1.0
ORB,-0.6512,-0.1505,1.0
ORB,-0.6641,0.377,0.0
ORB,-0.6693,-0.4418,1.0
ORB,-0.629,-0.4879,1.0
ORB,-0.6531,0.3899,0.0
ORB,-0.5991,0.2942,0.0
ORB,-0.5976,0.4427,0.0
ORB,-0.6103,0.5601,0.0
ORB,-0.6038,0.5168,0.0
ORB,-0.5503,-0.4751,1.0
ORB,-0.5754,0.41700000000000004,0.0
ORB,-0.5705,-0.3694,1.0
ORB,-0.5844,0.6184,0.0
ORB,-0.5623,0.4851,0.0
ORB,-0.5691,0.499,0.0
ORB,-0.5375,-0.6053,1.0
ORB,-0.5399,-0.5164,1.0
ORB,-0.5432,0.5627,0.0
ORB,-0.5359,0.6366,0.0
ORB,-0.5234,-0.6702,1.0
ORB,-0.5333,-0.6564,1.0
ORB,-0.501,0.5239,0.0
ORB,-0.4988,-0.5034,1.0
ORB,-0.4725,0.6496,0.0
ORB,-0.4657,-0.6217,1.0
ORB,-0.4422,0.5896,0.0
ORB,-0.4248,0.6105,0.0
ORB,-0.4152,-0.5515,1.0
ORB,-0.4269,0.6855,0.0
ORB,-0.4041,0.7644,0.0
ORB,-0.4196,-0.6488,1.0
ORB,-0.4153,0.6596,0.0
ORB,-0.3819,0.7859999999999999,0.0
ORB,-0.371,-0.7406,1.0
ORB,-0.3851,-0.6006,1.0
ORB,-0.3486,0.6027,0.0
ORB,-0.3448,-0.7638,1.0
ORB,-0.3255,0.6389,0.0
ORB,-0.3291,0.8168,0.0
ORB,-0.2716,-0.5988,1.0
ORB,-0.266,0.6616,0.0
ORB,-0.306,0.7268,0.0
ORB,-0.2695,-0.5935,1.0
ORB,-0.2358,0.7194,0.0
ORB,-0.2294,0.8009999999999999,0.0
PUPIL,-0.2262,0.1181,0.0
ORB,-0.1857,-0.6987,1.0
PUPIL,-0.1966,0.0245,0.0
PUPIL,-0.1826,0.0055,0.0
PUPIL,-0.1741,-0.0555,1.0
PUPIL,-0.2065,0.2258,0.0
ORB,-0.1581,0.7049,0.0
PUPIL,-0.1871,0.0995,0.0
PUPIL,-0.1407,0.1205,0.0
ORB,-0.1849,0.7633,0.0
ORB,-0.1608,0.8164,0.0
ORB,-0.1549,-0.7006,1.0
PUPIL,-0.1429,-0.0349,1.0
PUPIL,-0.1548,-0.0303,1.0
PUPIL,-0.1499,0.0789,0.0
PUPIL,-0.1056,0.1915,0.0
PUPIL,-0.1153,0.2411,0.0
ORB,-0.125,0.7132,0.0
PUPIL,-0.1064,0.145,0.0
ORB,-0.0782,0.8348,0.0
ORB,-0.0821,-0.638,1.0
ORB,-0.1033,0.7431,0.0
ORB,-0.0847,-0.7290000000000001,1.0
PUPIL,-0.0719,0.0021,0.0
PUPIL,-0.0473,0.2861,0.0
PUPIL,-0.0375,0.2059,0.0
PUPIL,-0.0823,0.0799,0.0
PUPIL,-0.0228,-0.0731,1.0
PUPIL,-0.035,0.1749,0.0
ORB,-0.0126,0.7545,0.0
PUPIL,-0.0625,-0.0811,1.0
PUPIL,-0.0408,-0.0216,0.0
PUPIL,-0.0019,0.0641,0.0
ORB,-0.0236,-0.5952,1.0
ORB,-0.0038,0.8551,0.0
PUPIL,0.0044,0.1116,0.0
PUPIL,0.0094,0.0394,0.0
PUPIL,-0.0325,0.1625,0.0
ORB,-0.0125,-0.6213,1.0
ORB,0.0279,-0.7671,1.0
PUPIL,0.0212,0.2401,0.0
ORB,0.0182,-0.6809,1.0
PUPIL,0.0236,-0.0871,1.0
ORB,0.0539,0.7005,0.0
ORB,0.033,0.8457,0.0
PUPIL,0.0799,0.1133,0.0
PUPIL,0.0767,0.0524,0.0
PUPIL,0.0818,0.1541,0.0
PUPIL,0.066,0.2052,0.0
ORB,0.0953,0.7779,0.0
PUPIL,0.08199999999999999,0.1276,0.0
PUPIL,0.0981,-0.1023,1.0
PUPIL,0.131,-0.0351,0.0
PUPIL,0.1314,0.2278,0.0
ORB,0.1159,0.6803,0.0
ORB,0.1009,-0.63,1.0
ORB,0.0932,-0.5822,1.0
PUPIL,0.1399,0.0223,0.0
PUPIL,0.1114,-0.0562,1.0
PUPIL,0.1521,0.0673,0.0
PUPIL,0.1246,0.1546,0.0
ORB,0.1943,-0.7417,1.0
ORB,0.1827,0.7621,0.0
ORB,0.2248,0.7447,0.0
ORB,0.2065,-0.6344,1.0
ORB,0.1956,0.8215,0.0
ORB,0.2755,-0.6405,1.0
ORB,0.2455,0.6673,0.0
ORB,0.2787,0.7463,0.0
ORB,0.3248,-0.5771,1.0
ORB,0.3159,-0.6778,1.0
ORB,0.3592,-0.5003,1.0
ORB,0.3427,0.7297,0.0
ORB,0.4031,0.6799,0.0
ORB,0.4002,0.7789,0.0
ORB,0.4108,0.7388,0.0
ORB,0.4495,-0.5569,1.0
ORB,0.4588,-0.6532,1.0
ORB,0.4319,0.6911,0.0
ORB,0.4352,0.6213,0.0
ORB,0.4832,0.7120000000000001,0.0
ORB,0.5126,-0.5386,1.0
ORB,0.5383,-0.6147,1.0
ORB,0.5288,0.5402,0.0
ORB,0.5406,-0.3655,1.0
ORB,0.5761,0.5625,0.0
ORB,0.5672,-0.5721,1.0
ORB,0.5931,-0.5121,1.0
ORB,0.6201,0.6334,0.0
ORB,0.5757,0.3707,0.0
ORB,0.5738,0.5377,0.0
ORB,0.6357,-0.3933,1.0
ORB,0.639,-0.4265,1.0
ORB,0.6565,0.5825,0.0
ORB,0.6618,0.2175,0.0
ORB,0.6535,0.37200000000000005,0.0
ORB,0.6744,-0.4997,1.0
ORB,0.7008,-0.3277,1.0
ORB,0.7065,0.4105,0.0
ORB,0.6969,0.4482,0.0
ORB,0.6834,-0.075,1.0
ORB,0.6702,0.5284,0.0
ORB,0.7363,-0.2889,1.0
ORB,0.7133,-0.4547,1.0
ORB,0.7514,0.23399999999999999,0.0
ORB,0.725,0.2993,0.0
ORB,0.7179,0.085,0.0
ORB,0.7582,0.4643,0.0
ORB,0.772,-0.3864,1.0
ORB,0.7238,0.1362,0.0
ORB,0.738,-0.4132,1.0
ORB,0.7490000000000001,0.2129,0.0
ORB,0.7395,0.3252,0.0
ORB,0.7490000000000001,-0.1978,1.0
ORB,0.8071,0.3779,0.0
ORB,0.7657,0.4074,0.0
ORB,0.7998,0.2504,0.0
ORB,0.7893,0.0943,0.0
ORB,0.8193,-0.0333,1.0
ORB,0.9288,0.2643,0.0
ORB,-0.7777,0.2497,0.0
ORB,-0.7683,0.02,0.0
ORB,-0.7458,-0.2258,1.0
ORB,-0.7456,0.2072,0.0
ORB,-0.7167,-0.3072,1.0
ORB,-0.6713,0.2082,0.0
ORB,-0.7206,0.282,0.0
ORB,-0.7054,0.3267,0.0
ORB,-0.6819,0.3968,0.0
ORB,-0.6528,-0.0564,1.0
ORB,-0.6458,0.4877,0.0
ORB,-0.6419,-0.3065,1.0
ORB,-0.6515,0.2215,0.0
ORB,-0.6538,0.2083,0.0
ORB,-0.6773,-0.6019,1.0
ORB,-0.6718,-0.1633,1.0
ORB,-0.6325,0.4077,0.0
ORB,-0.6403,-0.4457,1.0
ORB,-0.6268,-0.5013,1.0
ORB,-0.6111,0.37,0.0
ORB,-0.6298,0.3215,0.0
ORB,-0.6081,0.4417,0.0
ORB,-0.601,0.5569,0.0
ORB,-0.6098,0.4791,0.0
ORB,-0.5761,-0.4761,1.0
ORB,-0.6051,0.3893,0.0
ORB,-0.5508,-0.3627,1.0
ORB,-0.5544,0.6248,0.0
ORB,-0.5696,0.4924,0.0
ORB,-0.5568,0.5046,0.0
ORB,-0.5659,-0.6008,1.0
ORB,-0.5702,-0.4947,1.0
ORB,-0.5462,0.5303,0.0
ORB,-0.5267,0.6588,0.0
ORB,-0.5256,-0.6859999999999999,1.0
ORB,-0.5364,-0.643,1.0
ORB,-0.4992,0.4942,0.0
ORB,-0.4838,-0.5015,1.0
ORB,-0.439,0.6537,0.0
ORB,-0.4645,-0.6353,1.0
ORB,-0.4313,0.5707,0.0
ORB,-0.446,0.6304,0.0
ORB,-0.4147,-0.5372,1.0
ORB,-0.4011,0.6964,0.0
ORB,-0.43700000000000006,0.7337,0.0
ORB,-0.4086,-0.685,1.0
ORB,-0.3922,0.6990000000000001,0.0
ORB,-0.4186,0.7776,0.0
ORB,-0.3936,-0.7184,1.0
ORB,-0.3588,-0.626,1.0
ORB,-0.3928,0.596,0.0
ORB,-0.3394,-0.7487,1.0
ORB,-0.3176,0.5937,0.0
ORB,-0.2967,0.7956,0.0
ORB,-0.3211,-0.6229,1.0
ORB,-0.2756,0.6473,0.0
ORB,-0.2944,0.7141,0.0
ORB,-0.2622,-0.5556,1.0
ORB,-0.2475,0.7083,0.0
ORB,-0.2239,0.8007,0.0
PUPIL,-0.2383,0.1284,0.0
ORB,-0.2189,-0.6878,1.0
PUPIL,-0.2372,0.0541,0.0
PUPIL,-0.2108,-0.0068,0.0
PUPIL,-0.2009,-0.0734,1.0
PUPIL,-0.1836,0.2423,0.0
ORB,-0.159,0.7223,0.0
PUPIL,-0.1572,0.1004,0.0
PUPIL,-0.17300000000000001,0.0863,0.0
ORB,-0.1847,0.7459,0.0
ORB,-0.1373,0.7818,0.0
ORB,-0.1569,-0.7054,1.0
PUPIL,-0.1334,-0.0093,0.0
PUPIL,-0.14300000000000002,-0.0395,1.0
PUPIL,-0.1308,0.0792,0.0
PUPIL,-0.109,0.1937,0.0
PUPIL,-0.1432,0.258,0.0
ORB,-0.102,0.7006,0.0
PUPIL,-0.126,0.1546,0.0
ORB,-0.076,0.8501,0.0
ORB,-0.0577,-0.6669,1.0
ORB,-0.0738,0.7724,0.0
ORB,-0.0722,-0.7427,1.0
PUPIL,-0.0789,0.0033,0.0
PUPIL,-0.092,0.2807,0.0
PUPIL,-0.0843,0.1857,0.0
PUPIL,-0.0816,0.1157,0.0
PUPIL,-0.0271,-0.0885,1.0
PUPIL,-0.017,0.1481,0.0
ORB,-0.051,0.7778,0.0
PUPIL,-0.044000000000000004,-0.0897,1.0
PUPIL,-0.0039,-0.0497,1.0
PUPIL,-0.0253,0.1043,0.0
ORB,-0.0404,-0.6107,1.0
ORB,0.0074,0.8934,0.0
PUPIL,-0.0149,0.1204,0.0
PUPIL,-0.0071,0.0482,0.0
PUPIL,0.0161,0.1547,0.0
ORB,-0.0039,-0.6522,1.0
ORB,-0.0132,-0.7184,1.0
PUPIL,0.0165,0.2447,0.0
ORB,0.0011,-0.6586,1.0
PUPIL,0.0126,-0.08900000000000001,1.0
ORB,0.0412,0.7436,0.0
ORB,0.055999999999999994,0.8226,0.0
PUPIL,0.0546,0.0942,0.0
PUPIL,0.0921,0.036000000000000004,0.0
PUPIL,0.1044,0.1415,0.0
PUPIL,0.0526,0.1943,0.0
ORB,0.1027,0.8187,0.0
PUPIL,0.1063,0.0953,0.0
PUPIL,0.1172,-0.0879,1.0
PUPIL,0.1213,-0.0098,0.0
PUPIL,0.1118,0.1978,0.0
ORB,0.1387,0.6862,0.0
ORB,0.1043,-0.6662,1.0
ORB,0.1131,-0.5784,1.0
PUPIL,0.1059,0.0083,0.0
PUPIL,0.1544,-0.0475,1.0
PUPIL,0.1211,0.0837,0.0
PUPIL,0.1079,0.1712,0.0
ORB,0.1491,-0.7309,1.0
ORB,0.1725,0.7264,0.0
ORB,0.21600000000000003,0.7369,0.0
ORB,0.2304,-0.6432,1.0
ORB,0.2477,0.8346,0.0
ORB,0.2341,-0.6165,1.0
ORB,0.2645,0.6905,0.0
ORB,0.2876,0.7662,0.0
ORB,0.2695,-0.5981,1.0
ORB,0.3223,-0.6424,1.0
ORB,0.3219,-0.5123,1.0
ORB,0.3666,0.7515,0.0
ORB,0.4073,0.6604,0.0
ORB,0.3658,0.7804,0.0
ORB,0.4241,0.7766,0.0
ORB,0.43200000000000005,-0.5446,1.0
ORB,0.4387,-0.6354,1.0
ORB,0.4824,0.6778,0.0
ORB,0.4728,0.5661,0.0
ORB,0.5233,0.7191,0.0
ORB,0.5472,-0.5343,1.0
ORB,0.525,-0.6411,1.0
ORB,0.5387,0.5396,0.0
ORB,0.5824,-0.3864,1.0
ORB,0.5803,0.5388,0.0
ORB,0.5966,-0.5428,1.0
ORB,0.6056,-0.525,1.0
ORB,0.5749,0.682,0.0
ORB,0.575,0.4127,0.0
ORB,0.6143,0.5059,0.0
ORB,0.6173,-0.3948,1.0
ORB,0.6468,-0.4016,1.0
ORB,0.6197,0.5756,0.0
ORB,0.6669,0.2591,0.0
ORB,0.6511,0.3709,0.0
ORB,0.679,-0.4819,1.0
ORB,0.6609999999999999,-0.3274,1.0
ORB,0.6556,0.3895,0.0
ORB,0.6837,0.4611,0.0
ORB,0.7229,-0.0775,1.0
ORB,0.7038,0.5112,0.0
ORB,0.7225,-0.3028,1.0
ORB,0.7142,-0.4328,1.0
ORB,0.7501,0.2105,0.0
ORB,0.7073,0.2978,0.0
ORB,0.7435,0.0397,0.0
ORB,0.7523,0.46299999999999997,0.0
ORB,0.7272,-0.3784,1.0
ORB,0.7525,0.1126,0.0
ORB,0.7724,-0.3885,1.0
ORB,0.7312,0.2201,0.0
ORB,0.7544,0.3309,0.0
ORB,0.7873,-0.2158,1.0
ORB,0.805,0.3534,0.0
ORB,0.7795,0.4082,0.0
ORB,0.8098,0.2329,0.0
ORB,0.7979999999999999,0.0864,0.0
ORB,0.8303,-0.0084,0.0
ORB,0.8975,0.2681,0.0
ORB,-0.7724,0.2933,0.0
ORB,-0.7423,0.0194,0.0
ORB,-0.7991,-0.2275,1.0
ORB,-0.7495,0.1906,0.0
ORB,-0.7165,-0.3039,1.0
ORB,-0.6817,0.2342,0.0
ORB,-0.7033,0.2801,0.0
ORB,-0.6854,0.3236,0.0
ORB,-0.6777,0.4347,0.0
ORB,-0.6737,-0.0706,1.0
ORB,-0.6923,0.4686,0.0
ORB,-0.669,-0.2872,1.0
ORB,-0.6672,0.2072,0.0
ORB,-0.6676,0.2021,0.0
ORB,-0.6673,-0.5964,1.0
ORB,-0.6445,-0.1529,1.0
ORB,-0.6411,0.3514,0.0
ORB,-0.6435,-0.4146,1.0
ORB,-0.6385,-0.5079,1.0
ORB,-0.6824,0.3841,0.0
ORB,-0.5744,0.2984,0.0
ORB,-0.5952,0.4714,0.0
ORB,-0.6044,0.5832,0.0
ORB,-0.6176,0.5089,0.0
ORB,-0.5427,-0.4719,1.0
ORB,-0.562,0.4457,0.0
ORB,-0.5578,-0.3478,1.0
ORB,-0.6073,0.6287,0.0
ORB,-0.5705,0.4668,0.0
ORB,-0.5675,0.4992,0.0
ORB,-0.5265,-0.614,1.0
ORB,-0.5506,-0.5209,1.0
ORB,-0.5317,0.5454,0.0
ORB,-0.5347,0.6426,0.0
ORB,-0.5115,-0.6657,1.0
ORB,-0.5042,-0.6284,1.0
ORB,-0.4834,0.5113,0.0
ORB,-0.5183,-0.4989,1.0
ORB,-0.4646,0.6331,0.0
ORB,-0.4914,-0.6464,1.0
ORB,-0.4291,0.5676,0.0
ORB,-0.4216,0.6127,0.0
ORB,-0.4103,-0.5273,1.0
ORB,-0.4556,0.6844,0.0
ORB,-0.382,0.7813,0.0
ORB,-0.4126,-0.6376,1.0
ORB,-0.4041,0.6848,0.0
ORB,-0.3842,0.8075,0.0
ORB,-0.3698,-0.7643,1.0
ORB,-0.3609,-0.5911,1.0
ORB,-0.3372,0.6016,0.0
ORB,-0.3674,-0.7637,1.0
ORB,-0.2989,0.6435,0.0
ORB,-0.3197,0.8083,0.0
ORB,-0.2603,-0.6263,1.0
ORB,-0.2665,0.6457,0.0
ORB,-0.2937,0.7003,0.0
ORB,-0.2559,-0.5834,1.0
ORB,-0.2577,0.7256,0.0
ORB,-0.2406,0.8238,0.0
PUPIL,-0.2506,0.1363,0.0
ORB,-0.1942,-0.7064,1.0
PUPIL,-0.1877,0.0242,0.0
PUPIL,-0.1833,0.0332,0.0
PUPIL,-0.1713,-0.0509,1.0
PUPIL,-0.1996,0.2227,0.0
ORB,-0.1785,0.7348,0.0
PUPIL,-0.1811,0.1163,0.0
PUPIL,-0.1534,0.0936,0.0
ORB,-0.1686,0.7751,0.0
ORB,-0.1361,0.8424,0.0
ORB,-0.161,-0.6898,1.0
PUPIL,-0.128,-0.0316,1.0
PUPIL,-0.1267,-0.0497,1.0
PUPIL,-0.1719,0.0856,0.0
PUPIL,-0.1087,0.1725,0.0
PUPIL,-0.129,0.2468,0.0
ORB,-0.1319,0.7173,0.0
PUPIL,-0.1162,0.1634,0.0
ORB,-0.0886,0.8443,0.0
ORB,-0.0687,-0.6452,1.0
ORB,-0.1189,0.7351,0.0
ORB,-0.0603,-0.7512,1.0
PUPIL,-0.0666,0.0241,0.0
PUPIL,-0.0618,0.2911,0.0
PUPIL,-0.0457,0.1862,0.0
PUPIL,-0.0615,0.0883,0.0
PUPIL,-0.0295,-0.0992,1.0
PUPIL,-0.0489,0.1986,0.0
ORB,-0.0164,0.7842,0.0
PUPIL,-0.0566,-0.1079,1.0
PUPIL,-0.0339,-0.043,1.0
PUPIL,-0.0274,0.0621,0.0
ORB,-0.0055,-0.5973,1.0
ORB,-0.0075,0.8528,0.0
PUPIL,0.0044,0.1383,0.0
PUPIL,-0.0182,0.044000000000000004,0.0
PUPIL,-0.0491,0.1593,0.0
ORB,-0.0291,-0.5918,1.0
ORB,0.002,-0.7576,1.0
PUPIL,-0.0043,0.2692,0.0
ORB,-0.0012,-0.6985,1.0
PUPIL,0.0512,-0.1167,1.0
ORB,0.0554,0.6734,0.0
ORB,0.0081,0.8413,0.0
PUPIL,0.0528,0.1123,0.0
PUPIL,0.0888,0.0294,0.0
PUPIL,0.0745,0.1807,0.0
PUPIL,0.0788,0.2147,0.0
ORB,0.0876,0.7704,0.0
PUPIL,0.09699999999999999,0.1175,0.0
PUPIL,0.1026,-0.1255,1.0
PUPIL,0.1436,-0.054000000000000006,1.0
PUPIL,0.1159,0.2098,0.0
ORB,0.0969,0.7005,0.0
ORB,0.0875,-0.6296,1.0
ORB,0.0767,-0.5825,1.0
PUPIL,0.1669,-0.0043,0.0
PUPIL,0.1189,-0.0262,1.0
PUPIL,0.1498,0.0655,0.0
PUPIL,0.1369,0.1676,0.0
ORB,0.2068,-0.722,1.0
ORB,0.1995,0.7458,0.0
ORB,0.2483,0.7647,0.0
ORB,0.1902,-0.6355,1.0
ORB,0.1902,0.7954,0.0
ORB,0.2745,-0.6139,1.0
ORB,0.2539,0.6482,0.0
ORB,0.2797,0.7427,0.0
ORB,0.3104,-0.5653,1.0
ORB,0.3389,-0.7038,1.0
ORB,0.387,-0.4955,1.0
ORB,0.342,0.7194,0.0
ORB,0.395,0.7057,0.0
ORB,0.3989,0.7931,0.0
ORB,0.4211,0.7244,0.0
ORB,0.4412,-0.5391,1.0
ORB,0.4563,-0.6491,1.0
ORB,0.4091,0.6704,0.0
ORB,0.4091,0.5929,0.0
ORB,0.48700000000000004,0.6925,0.0
ORB,0.5281,-0.5628,1.0
ORB,0.5672,-0.6314,1.0
ORB,0.5197,0.5539999999999999,0.0
ORB,0.5374,-0.3765,1.0
ORB,0.5474,0.5483,0.0
ORB,0.5537,-0.5835,1.0
ORB,0.5979,-0.5155,1.0
ORB,0.6436,0.644,0.0
ORB,0.5574,0.3909,0.0
ORB,0.5691,0.5671,0.0
ORB,0.6226,-0.3677,1.0
ORB,0.6594,-0.41700000000000004,1.0
ORB,0.6861,0.5884,0.0
ORB,0.6799,0.1917,0.0
ORB,0.6628,0.4006,0.0
ORB,0.6669,-0.5068,1.0
ORB,0.7094,-0.3088,1.0
ORB,0.6905,0.3996,0.0
ORB,0.7238,0.4774,0.0
ORB,0.6739,-0.0548,1.0
ORB,0.6999,0.5333,0.0
ORB,0.7624,-0.305,1.0
ORB,0.7198,-0.43200000000000005,1.0
ORB,0.7722,0.2215,0.0
ORB,0.7178,0.3047,0.0
ORB,0.7273,0.0661,0.0
ORB,0.7686,0.446,0.0
ORB,0.7568,-0.3706,1.0
